n_ws^third_composition_average,AtomicVolume_difference,GSenergy_pa_arithmetic_average,HeatFusion_composition_average,GSenergy_pa_composition_average,ICSDVolume_composition_average,BoilingT_composition_average,MeltingT_composition_average,MeltingT_difference,ShearModulus_min_value,phi_composition_average,BulkModulus_composition_average,ShearModulus_max_value,n_ws^third_max_value,ElasticModulus_composition_average,ElasticModulus_min_value,BulkModulus_min_value,ThermalExpansionCoefficient_max_value,ThermalExpansionCoefficient_composition_average,BoilingT_max_value,BCCefflatcnt_composition_average,HeatVaporization_composition_average,MeltingT_max_value,ElasticModulus_arithmetic_average,BCCvolume_pa_composition_average,AtomicRadii_composition_average,SecondIonizationEnergy_composition_average,MeltingT_min_value,IonicRadii_difference,BCCenergy_pa_arithmetic_average,ICSDVolume_min_value,BCCfermi_composition_average,BCCvolume_padiff_composition_average,HeatFusion_min_value,n_ws^third_arithmetic_average,HeatFusion_max_value,BCCenergy_pa_composition_average,phi_arithmetic_average,CovalentRadii_composition_average,BulkModulus_max_value,IonizationEnergy_composition_average,BoilingT_difference,GSestFCClatcnt_composition_average,IonizationEnergy_difference,GSestBCClatcnt_composition_average,Polarizability_composition_average,ThermalExpansionCoefficient_min_value,ThermalExpansionCoefficient_difference,BoilingT_arithmetic_average,ElasticModulus_max_value,Electronegativity_composition_average,HeatFusion_arithmetic_average,ThermalExpansionCoefficient_arithmetic_average,MeltingT_arithmetic_average,BCCfermi_arithmetic_average,ICSDVolume_arithmetic_average,target
1.5550000000000002,7.803673251014301,-7.22274162767,31.56,-7.22274162767,16.1,2753.5,1603.0,168.0,78.0,4.575,,78.0,1.61,180.0,162.0,100.0,21.7,,3173.0,5.8398660865,,,,,1.28,,1519.0,,,,,,12.91,,,,,,120.0,,,,,,,,19.1,,198.0,,,,,,,209.610896
1.11,0.0359673759197001,-1.3410305675,4.605,-1.3410305675,21.55,1327.5,523.955,140.53000000000003,4.2,3.45,,19.0,1.24,36.0,10.0,11.0,46.0,,1615.0,6.608066842,,,,,1.5195,,453.69,,,,,,3.0,,,,,,42.0,,,,,,,,15.2,,62.0,,,,,,,34.83369566
1.13,21.357161846676604,-1.380251895,6.986666666666666,-1.1908926716666666,29.03333333333333,1279.0,767.8133333333334,520.78,7.4,3.55,,19.0,1.24,48.33333333333334,21.0,17.0,30.8,,1757.0,7.327524388333334,,,,,1.649333333333333,,594.22,,,,,,6.21,,,,,,42.0,,,,,,,,8.5,,62.0,,,,,,,34.42664601
1.6776923076923076,7.4027042323525105,-7.3005732325,10.17076923076923,-4.300505546923077,8.669230769230769,2909.8461538461543,1662.7692307692307,1336.0,20.0,5.019230769230768,,132.0,1.77,302.61538461538464,301.0,130.0,11.3,,4912.0,5.098177810538461,,,,,1.1386153846153846,,1560.0,,,,,,7.895,,,,,,230.0,,,,,,,,6.500000000000001,,322.0,,,,,,,140.5227987
1.7,20.916354551356463,-6.039103598335,34.370000000000005,-6.039103598335,13.3,2413.25,1332.65,2030.7,0.0,5.425,,0.0,1.75,223.0,5.0,11.0,127.0,,4273.0,5.3514479360000005,,,,,1.13,,317.3,,,,,,18.54,,,,,,320.0,,,,,,,,122.3,,441.0,,,,,,,160.5181142
1.63,6.2908679058653005,-6.3392817625000015,38.4,-6.3392817625000015,15.75,3570.5,1962.0,550.0,150.0,5.050000000000002,,150.0,1.76,246.0,162.0,100.0,8.2,,3968.0,6.112311114500001,,,,,1.3325,,1687.0,,,,,,26.59,,,,,,380.0,,,,,,,,5.6,,330.0,,,,,,,221.4513591
1.5699999999999998,5.653140075804799,-4.6458738450000014,14.095,-4.6458738450000014,13.7,2989.0,1330.735,794.53,26.0,4.7,,76.0,1.75,139.25,70.5,76.0,23.1,,3186.0,5.978475723000001,,,,,1.338,,933.47,,,,,,10.71,,,,,,180.0,,,,,,,,9.7,,208.0,,,,,,,161.5785726
1.5,0.0,-5.424918005,50.21,-5.424918005,20.0,3173.0,1687.0,0.0,0.0,4.7,,0.0,1.5,162.0,162.0,100.0,2.6,,3173.0,6.160132677999999,,,,,1.32,,1687.0,,,,,,50.21,,,,,,100.0,,,,,,,,0.0,,162.0,,,,,,,83.01128367
1.534,0.3526390989705987,-3.477557865,12.182000000000002,-3.316838712,16.84,3061.6,1256.558,403.85999999999984,26.0,4.96,,27.0,1.57,76.74,70.5,76.0,23.1,,3129.0,6.449599716400001,,,,,1.4396,,933.47,,,,,,10.71,,,,,,220.0,,,,,,,,8.900000000000002,,78.3,,,,,,,126.6549576
0.405,37.802735880024,-3.010369489375,4.4205000000000005,-3.010369489375,44.25,1430.36,694.1800000000002,611.64,4.9,1.16,,4.9,0.81,16.0,13.0,7.7,70.0,,2143.0,8.178365920000001,,,,,1.745,,388.36,,,,,,1.721,,,,,,9.6,,,,,,,,49.4,,19.0,,,,,,,41.39019081
1.63375,1.2339610107756993,-4.8869664,17.875625,-5.17235222,15.6625,3608.25,1625.92625,1107.93,26.0,5.10625,,61.0,1.78,135.8125,70.5,76.0,23.1,,4098.0,6.315964648125,,,,,1.39875,,933.47,,,,,,10.71,,,,,,230.0,,,,,,,,14.3,,175.0,,,,,,,198.8241694
1.52,1.2339610107756993,-4.8869664,14.531666666666665,-4.506451973333333,16.1,3227.333333333333,1302.7800000000002,1107.93,26.0,4.683333333333334,,61.0,1.78,105.33333333333334,70.5,76.0,23.1,,4098.0,6.387401739666665,,,,,1.413333333333333,,933.47,,,,,,10.71,,,,,,230.0,,,,,,,,14.3,,175.0,,,,,,,128.64275220000002
1.38,6.975424910824098,-4.012666341207,8.2225,-4.012666341207,20.700000000000006,2094.865,1087.66,1706.68,44.0,4.0,,44.0,1.52,66.0,22.0,25.0,49.0,,3560.0,6.7773288065,,,,,1.524,,234.32,,,,,,2.295,,,,,,110.0,,,,,,,,40.4,,110.0,,,,,,,104.1966569
1.17,0.0,-1.54227231,8.48,-1.54227231,23.4,1363.0,923.0,0.0,17.0,3.45,,17.0,1.17,44.4,44.4,45.0,24.8,,1363.0,7.153611229,,,,,1.6,,923.0,,,,,,8.48,,,,,,45.0,,,,,,,,0.0,,44.4,,,,,,,36.6512554
1.413333333333333,13.1793689866917,-5.130361971666667,25.97,-5.130361971666667,18.9,3158.666666666667,1619.59,456.23,29.0,4.133333333333333,,48.0,1.5,122.0,80.0,57.0,16.5,,3200.0,6.286597464,,,,,1.401333333333333,,1357.77,,,,,,13.6,,,,,,140.0,,,,,,,,13.9,,162.0,,,,,,,112.1332826
1.67,4.2766231695693016,-8.673483525,29.1475,-9.3834025275,16.450000000000006,4754.75,2621.75,513.0,38.0,4.387499999999998,,150.0,1.76,160.5,104.0,170.0,8.2,,5017.0,6.485468169000001,,,,,1.408,,2237.0,,,,,,26.59,,,,,,380.0,,,,,,,,0.8999999999999995,,330.0,,,,,,,203.7239939
1.52,11.6196972991313,-4.57296608125,14.625,-4.57296608125,17.75,1672.75,625.385,616.1700000000002,26.0,4.875,,26.0,1.65,37.75,5.0,11.0,127.0,,2792.0,6.282635204,,,,,1.355,,317.3,,,,,,10.71,,,,,,76.0,,,,,,,,103.9,,70.5,,,,,,,85.17136893
1.77,6.6757909725105815,-10.0279107125,64.12,-10.300643065,12.2,4708.0,3205.0,927.0,20.0,5.18,,20.0,1.77,217.0,7.0,33.0,4.8,,4912.0,5.781106745333332,,,,,1.2113333333333334,,2896.0,,,,,,37.48,,,,,,230.0,,,,,,,,3.8,,322.0,,,,,,,294.3365694
1.545,16.3465252228089,-6.528311515,21.0725,-7.7337861025,17.900000000000006,3225.0,1863.195,1279.22,20.0,4.2875,,47.0,1.64,113.5,67.0,42.0,11.0,,3680.0,6.336862346499999,,,,,1.38825,,903.78,,,,,,19.79,,,,,,160.0,,,,,,,,2.6,,129.0,,,,,,,178.286014
1.27,6.275229479146201,-2.37598246,9.4975,-1.959127385,21.775,1804.5,1026.5825,414.3299999999999,17.0,3.875,,27.0,1.57,52.875,44.4,45.0,24.8,,3129.0,6.976393075000002,,,,,1.5605000000000002,,923.0,,,,,,8.48,,,,,,220.0,,,,,,,,10.6,,78.3,,,,,,,57.36751700000001
1.205,22.9208095858588,-3.686623785,29.375,-3.686623785,32.05,2465.0,1401.0,572.0,7.4,3.625,,7.4,1.5,91.5,21.0,17.0,22.3,,3173.0,7.2715836095,,,,,1.645,,1115.0,,,,,,8.54,,,,,,100.0,,,,,,,,19.7,,162.0,,,,,,,53.26869169
1.67,0.1193884102327,-8.096453105,22.7725,-8.5178568975,13.225,3752.0,2196.5,54.0,47.0,4.5375,,150.0,1.76,179.25,129.0,160.0,8.4,,3968.0,5.961005619750002,,,,,1.327,,2183.0,,,,,,21.5,,,,,,380.0,,,,,,,,0.200000000000001,,330.0,,,,,,,216.6092631
1.66,5.543379684912501,-8.64047183,18.716666666666672,-8.928886733333334,13.866666666666667,3149.333333333333,2100.333333333333,239.0,44.0,4.366666666666667,,115.0,1.73,209.3333333333333,110.0,110.0,8.6,,3560.0,5.90814464,,,,,1.3153333333333337,,1941.0,,,,,,14.15,,,,,,160.0,,,,,,,,3.6999999999999993,,259.0,,,,,,,196.8057725
1.47,10.438769262540902,-6.35329072,26.26888888888889,-6.159483699444444,17.155555555555555,3752.666666666666,1813.6755555555555,1148.23,30.0,4.222222222222221,,48.0,1.5,137.44444444444446,124.0,100.0,16.5,,4876.0,6.214564070444443,,,,,1.3826666666666667,,1357.77,,,,,,13.6,,,,,,140.0,,,,,,,,13.9,,162.0,,,,,,,148.1047722
1.1725,18.3614815118892,-3.22263469,9.8475,-2.884447745,21.3,2072.5,792.2325000000002,904.08,4.2,3.6375,,48.0,1.47,52.75,10.0,11.0,46.0,,3200.0,6.5045691765,,,,,1.492,,453.69,,,,,,3.0,,,,,,140.0,,,,,,,,35.0,,124.0,,,,,,,53.2907649
1.73,4.478855149883799,-10.523016555,37.58,-10.523016555,15.8,5077.0,2948.5,683.0,69.0,4.725,,173.0,1.83,306.5,183.0,200.0,6.4,,5731.0,6.3393166215,,,,,1.3775,,2607.0,,,,,,36.57,,,,,,220.0,,,,,,,,0.1000000000000005,,430.0,,,,,,,252.4028755
1.5933333333333333,1.055069363836303,-6.65150707,18.366666666666667,-5.504235583333332,17.3,3758.333333333333,1808.22,1412.67,27.0,4.783333333333333,,38.0,1.64,86.86666666666666,78.3,170.0,14.2,,5017.0,6.5050905336666665,,,,,1.4376666666666666,,1337.33,,,,,,12.55,,,,,,220.0,,,,,,,,6.9,,104.0,,,,,,,175.0369699
1.755,2.0556129947191,-9.177113995,26.03,-9.3414152675,12.45,3383.25,2319.75,559.0,115.0,4.875,,210.0,1.83,327.5,259.0,160.0,6.4,,4701.0,5.765336104249999,,,,,1.276,,2180.0,,,,,,21.0,,,,,,320.0,,,,,,,,1.5,,533.0,,,,,,,275.7962767
1.6033333333333335,4.157643292617701,-9.1918593125,50.91,-7.93621221,18.6,4058.0,2356.333333333333,2008.0,161.0,4.733333333333333,,161.0,1.81,241.66666666666663,162.0,100.0,4.5,,5828.0,6.225492285666666,,,,,1.336666666666667,,1687.0,,,,,,50.21,,,,,,310.0,,,,,,,,1.9,,401.0,,,,,,,218.4799174
1.3566666666666665,13.2443598273086,-2.7130763916666663,12.85,-2.7130763916666663,22.86666666666667,2009.666666666667,945.11,743.1099999999999,19.0,4.533333333333333,,27.0,1.57,69.1,62.0,42.0,30.8,,3129.0,6.937474794333332,,,,,1.507,,594.22,,,,,,6.21,,,,,,220.0,,,,,,,,19.8,,78.3,,,,,,,70.54013525
1.2433333333333334,27.7315035676691,-2.8710824950000005,21.93933333333333,-2.8710824950000005,26.4,2036.666666666667,1164.8933333333334,994.32,7.4,3.783333333333333,,43.0,1.5,92.66666666666669,21.0,17.0,30.2,,3173.0,6.879797832333332,,,,,1.5406666666666666,,692.68,,,,,,7.068,,,,,,100.0,,,,,,,,27.6,,162.0,,,,,,,54.73270912
1.364,18.14169554677288,-6.485424611666668,33.37,-6.405460003,21.46,3296.8,1954.016,3317.92,18.0,4.0280000000000005,,29.0,1.77,59.4,7.0,33.0,22.0,,4300.0,6.6726674164,,,,,1.4696,,505.08,,,,,,7.15,,,,,,58.0,,,,,,,,21.0,,80.0,,,,,,,102.0758478
1.495,18.098485969895503,-6.81153944,20.395,-6.81153944,21.1,2402.0,1541.89,1276.22,20.0,4.525,,115.0,1.73,163.0,67.0,42.0,11.0,,2944.0,6.600358579,,,,,1.4195000000000002,,903.78,,,,,,19.79,,,,,,160.0,,,,,,,,6.1,,259.0,,,,,,,71.65305443
1.045,3.0676839897549013,-1.059996236207,2.82375,-1.4649415731035,22.15,1368.6825,398.8475,219.37,4.2,3.1875,,4.2,1.24,13.0,10.0,11.0,49.0,,1615.0,6.58622955225,,,,,1.5625,,234.32,,,,,,2.295,,,,,,25.0,,,,,,,,3.0,,22.0,,,,,,,25.84968182
1.4554545454545451,5.5985638343967,-5.4129061325,11.70818181818182,-4.351780579090909,15.6,2866.181818181818,1085.202727272727,834.53,26.0,4.363636363636363,,75.0,1.75,95.5,70.5,76.0,23.1,,3200.0,6.294184848545455,,,,,1.3978181818181818,,933.47,,,,,,10.71,,,,,,180.0,,,,,,,,10.1,,208.0,,,,,,,106.1017804
1.7725000000000002,3.5830985371919013,-7.15699702,15.90125,-7.72124069,12.55,3375.0,1868.6,230.4000000000001,61.0,5.109999999999999,,82.0,1.78,202.0,175.0,170.0,11.8,,4098.0,5.724414309,,,,,1.27575,,1811.0,,,,,,13.81,,,,,,230.0,,,,,,,,3.0,,211.0,,,,,,,180.2316928
1.435,22.017352199406403,-5.763470679999998,12.2525,-5.258958789999999,19.3,3100.5,1358.485,865.53,26.0,4.175000000000002,,75.0,1.75,103.35,64.4,41.0,23.1,,3618.0,6.622332847750001,,,,,1.48075,,933.47,,,,,,10.71,,,,,,180.0,,,,,,,,11.8,,208.0,,,,,,,89.22888037
1.4,13.1793689866917,-4.570530343333333,13.0025,-4.3480614625000005,16.275,3073.75,1365.7525,880.53,26.0,4.0875,,48.0,1.47,99.625,70.5,57.0,23.1,,3200.0,6.196583837,,,,,1.398,,933.47,,,,,,10.71,,,,,,140.0,,,,,,,,13.1,,124.0,,,,,,,107.8482175
1.5,0.0,-5.424918005,50.21,-5.424918005,20.0,3173.0,1687.0,0.0,0.0,4.7,,0.0,1.5,162.0,162.0,100.0,2.6,,3173.0,6.160132677999999,,,,,1.32,,1687.0,,,,,,50.21,,,,,,100.0,,,,,,,,0.0,,162.0,,,,,,,88.97041145
1.545,7.570324925877101,-6.279165675000002,17.847499999999997,-5.9938178987500015,17.1,3535.0,1773.8925,1572.53,26.0,4.675000000000002,,44.0,1.67,115.875,70.5,76.0,23.1,,4876.0,6.4491479945000005,,,,,1.436,,933.47,,,,,,10.71,,,,,,180.0,,,,,,,,17.200000000000006,,139.0,,,,,,,163.4699916
1.615,5.653140075804799,-4.6458738450000014,14.94125,-4.87098652625,12.975,3038.25,1430.05125,794.53,26.0,4.825,,76.0,1.75,156.4375,70.5,76.0,23.1,,3186.0,5.85583362125,,,,,1.315,,933.47,,,,,,10.71,,,,,,180.0,,,,,,,,9.7,,208.0,,,,,,,167.1858706
1.495,0.5072974662387999,-3.1888872425000003,11.904000000000002,-3.1888872425000003,14.9,2208.0,1260.365,1135.37,43.0,4.775,,44.0,1.67,111.0,95.0,70.0,30.2,,3236.0,6.1183096625,,,,,1.3535,,692.68,,,,,,7.068,,,,,,180.0,,,,,,,,18.4,,127.0,,,,,,,139.0941939
1.4833333333333334,1.8960382489461995,-4.441598845,12.72,-4.20954027,15.966666666666669,2940.0,1231.6633333333334,894.5799999999998,26.0,4.616666666666667,,44.0,1.67,89.33333333333334,70.5,76.0,23.1,,3236.0,6.359493769,,,,,1.4116666666666666,,933.47,,,,,,10.71,,,,,,180.0,,,,,,,,11.3,,127.0,,,,,,,112.4467519
1.565,1.8960382489461995,-4.441598845,14.478749999999998,-4.6156427762500005,15.4125,3069.5,1492.5825,894.5799999999998,26.0,4.98125,,44.0,1.67,105.8125,70.5,76.0,23.1,,3236.0,6.2636372031250005,,,,,1.395625,,933.47,,,,,,10.71,,,,,,180.0,,,,,,,,11.3,,127.0,,,,,,,155.6165602
1.5,10.310924650027898,-5.056236926666667,14.5725,-5.0766213375000016,17.725,3091.75,1600.8925,894.5799999999998,26.0,4.5875,,44.0,1.67,101.125,70.5,57.0,23.1,,3236.0,6.4579646085,,,,,1.4465,,933.47,,,,,,10.71,,,,,,180.0,,,,,,,,13.1,,127.0,,,,,,,130.5585934
1.65,1.2339610107756993,-4.8869664,18.353333333333328,-5.267480826666667,15.6,3662.666666666666,1672.09,1107.93,26.0,5.166666666666667,,61.0,1.78,140.16666666666669,70.5,76.0,23.1,,4098.0,6.305759349333334,,,,,1.3966666666666665,,933.47,,,,,,10.71,,,,,,230.0,,,,,,,,14.3,,175.0,,,,,,,204.5369125
1.4557142857142855,1.8840902878964003,-8.0812254425,14.04857142857143,-4.984223783571427,16.32857142857143,3231.571428571429,1294.26,2525.53,26.0,4.342857142857143,,178.0,1.85,126.28571428571428,70.5,76.0,23.1,,5869.0,6.428712325,,,,,1.4214285714285717,,933.47,,,,,,10.71,,,,,,370.0,,,,,,,,16.900000000000002,,461.0,,,,,,,112.5884106
1.6475,0.8534880475835003,-7.038517629999999,20.31,-7.98888916,14.025000000000002,3569.0,2094.2625,354.9500000000001,44.0,4.55,,47.0,1.67,128.5,127.0,160.0,11.8,,3680.0,5.97998149375,,,,,1.3345,,1828.05,,,,,,16.74,,,,,,180.0,,,,,,,,3.4000000000000004,,129.0,,,,,,,196.9496707
1.4500000000000002,2.4434130089832,-7.0502871575,13.935714285714289,-4.689669987857143,16.25714285714286,3041.428571428572,1147.26,1496.53,26.0,4.357142857142858,,26.0,1.81,114.71428571428572,70.5,76.0,23.1,,4538.0,6.421487336857142,,,,,1.4197142857142857,,933.47,,,,,,10.71,,,,,,76.0,,,,,,,,15.1,,380.0,,,,,,,107.2790787
1.4223076923076925,2.4434130089832,-7.0502871575,12.446923076923078,-4.253863741153847,16.415384615384614,2926.3076923076924,1048.5876923076924,1496.53,26.0,4.2846153846153845,,26.0,1.81,94.30769230769228,70.5,76.0,23.1,,4538.0,6.443436626,,,,,1.4244615384615384,,933.47,,,,,,10.71,,,,,,76.0,,,,,,,,15.1,,380.0,,,,,,,94.80117862
1.2819999999999998,16.418788365009707,-5.1050114475,11.118000000000002,-5.376929112999999,26.38,3287.600000000001,1452.7879999999998,865.53,26.0,3.6000000000000005,,26.0,1.39,66.84,64.4,41.0,23.1,,3618.0,7.413972681400001,,,,,1.658,,933.47,,,,,,10.71,,,,,,76.0,,,,,,,,11.8,,70.5,,,,,,,58.45904524
1.29375,9.073742627014,-5.19539188,14.6,-2.91219214875,21.6,1988.875,1263.5,1816.0,17.0,3.84375,,210.0,1.83,136.0125,44.4,45.0,24.8,,4701.0,6.967860807999999,,,,,1.5544375,,923.0,,,,,,8.48,,,,,,320.0,,,,,,,,18.4,,533.0,,,,,,,59.89239506
1.546,24.188123167227893,-7.837156715,74.99600000000002,-8.111668103,16.52,4027.2,3013.4,2024.0,26.0,5.024,,26.0,1.77,29.96,7.0,33.0,11.3,,4300.0,6.0535678208000006,,,,,1.27,,1799.0,,,,,,11.39,,,,,,41.0,,,,,,,,10.3,,64.4,,,,,,,119.6217585
1.455,6.881639187231299,-2.9749743975,11.475,-2.9749743975,18.1,2138.0,1211.135,1233.83,19.0,4.75,,44.0,1.67,94.5,62.0,42.0,30.8,,3236.0,6.470081179499999,,,,,1.432,,594.22,,,,,,6.21,,,,,,180.0,,,,,,,,19.0,,127.0,,,,,,,109.5897154
1.65,1.2339610107756993,-4.8869664,18.353333333333328,-5.267480826666667,15.6,3662.666666666666,1672.09,1107.93,26.0,5.166666666666667,,61.0,1.78,140.16666666666669,70.5,76.0,23.1,,4098.0,6.305759349333334,,,,,1.3966666666666665,,933.47,,,,,,10.71,,,,,,230.0,,,,,,,,14.3,,175.0,,,,,,,206.4852056
1.64375,8.543201383693301,-8.6039724275,26.81875,-8.266390700625,15.5875,4308.5,2337.875,269.0,30.0,4.725,,150.0,1.76,258.375,139.0,110.0,8.2,,4876.0,6.432841627125001,,,,,1.427125,,2237.0,,,,,,26.59,,,,,,380.0,,,,,,,,2.299999999999999,,330.0,,,,,,,194.0009942
1.59,8.239012747070504,-6.8552011825,38.07666666666667,-6.378440123333334,17.233333333333334,3160.0,1728.3333333333337,124.0,82.0,4.776666666666666,,82.0,1.77,178.33333333333331,162.0,100.0,11.8,,3173.0,5.959370705,,,,,1.2936666666666667,,1687.0,,,,,,13.81,,,,,,170.0,,,,,,,,9.2,,211.0,,,,,,,180.6598962
1.1833333333333331,27.7315035676691,-1.59416474,7.5586666666666655,-1.4761097983333331,24.766666666666666,1372.3333333333333,833.4533333333335,422.3200000000001,7.4,3.583333333333333,,43.0,1.32,70.33333333333334,21.0,17.0,30.2,,1757.0,6.858495699000001,,,,,1.5446666666666666,,692.68,,,,,,7.068,,,,,,70.0,,,,,,,,7.899999999999999,,95.0,,,,,,,44.50458607
1.6700000000000002,3.9108073480586008,-7.51443632,21.925,-7.449238620000001,13.7875,3815.0,2126.0,296.0,44.0,4.8,,150.0,1.76,247.5,110.0,110.0,8.6,,3968.0,6.212368164375,,,,,1.383625,,1941.0,,,,,,14.15,,,,,,380.0,,,,,,,,0.4000000000000004,,330.0,,,,,,,205.1246262
1.2939999999999998,26.3427627849617,-2.8468763425,10.276000000000002,-3.386004409,22.1,2585.0,969.776,181.53,7.4,3.87,,26.0,1.39,60.6,21.0,17.0,23.1,,2792.0,6.8518422122,,,,,1.5379999999999998,,933.47,,,,,,8.54,,,,,,76.0,,,,,,,,0.8000000000000007,,70.5,,,,,,,56.92250591
1.5075,1.7413798816779984,-2.2248462625,11.1795,-2.71726943625,16.45,2641.75,1176.1675,644.65,27.0,4.8875,,43.0,1.57,82.475,78.3,70.0,30.2,,3129.0,6.3576105292500005,,,,,1.4145,,692.68,,,,,,7.068,,,,,,220.0,,,,,,,,16.0,,95.0,,,,,,,124.6227722
1.465,15.493037175225398,-4.6275684550000005,18.265,-4.6275684550000005,22.45,2548.0,1365.915,924.27,20.0,4.925000000000002,,44.0,1.67,97.0,67.0,42.0,11.8,,3236.0,6.8541547525,,,,,1.4825,,903.78,,,,,,16.74,,,,,,180.0,,,,,,,,0.8000000000000007,,127.0,,,,,,,103.9614127
1.25875,1.9574743434730024,-5.12328009,11.49375,-5.41383834,25.6875,3017.5,1323.155,1308.92,18.0,3.5875000000000004,,29.0,1.27,68.75,50.0,57.0,22.0,,3103.0,7.197738675,,,,,1.61125,,505.08,,,,,,7.15,,,,,,58.0,,,,,,,,12.0,,80.0,,,,,,,72.01245916
1.405,10.019721645584102,-3.58536985,9.85,-3.58536985,21.95,3002.0,921.205,832.25,18.0,4.65,,27.0,1.57,64.15,50.0,58.0,22.0,,3129.0,6.9176640315,,,,,1.531,,505.08,,,,,,7.15,,,,,,220.0,,,,,,,,7.800000000000002,,78.3,,,,,,,71.91814191
1.515,11.2838011078441,-6.7695793050000015,20.345,-6.7695793050000015,18.2,3535.5,2025.5,423.0,29.0,4.325,,150.0,1.76,205.0,80.0,57.0,10.0,,3968.0,6.573258880499999,,,,,1.4755,,1814.0,,,,,,14.1,,,,,,380.0,,,,,,,,1.8000000000000007,,330.0,,,,,,,137.7139243
1.5325000000000002,0.6892535423256021,-5.492459865,13.75,-6.6338434925000005,17.425,3452.25,1790.0825,603.6700000000002,27.0,4.137499999999998,,44.0,1.57,102.075,78.3,110.0,14.2,,3560.0,6.455309043249999,,,,,1.4465,,1337.33,,,,,,12.55,,,,,,220.0,,,,,,,,5.6,,110.0,,,,,,,138.9962637
1.4957142857142856,2.8689147067623995,-5.49953432,15.247142857142858,-4.747772377142857,15.142857142857142,3128.0,1305.9071428571428,1303.53,26.0,4.542857142857144,,150.0,1.76,144.64285714285714,70.5,76.0,23.1,,3968.0,6.353457107428572,,,,,1.4057142857142857,,933.47,,,,,,10.71,,,,,,380.0,,,,,,,,14.900000000000002,,330.0,,,,,,,131.04907749999998
1.596666666666667,6.695032717101,-6.660775845,15.260000000000002,-7.032259603333333,15.333333333333336,3435.333333333333,1870.0,213.0,44.0,4.266666666666667,,76.0,1.75,142.66666666666666,110.0,110.0,13.4,,3560.0,6.135190785333331,,,,,1.3806666666666665,,1728.0,,,,,,14.15,,,,,,180.0,,,,,,,,4.800000000000002,,208.0,,,,,,,141.4182736
1.042,21.357161846676604,-1.380251895,7.608,-1.4938674290000002,35.06,1470.2,906.688,520.78,7.4,3.1499999999999995,,19.0,1.24,37.4,21.0,17.0,30.8,,1757.0,7.749728449400001,,,,,1.7776,,594.22,,,,,,6.21,,,,,,42.0,,,,,,,,8.5,,62.0,,,,,,,28.66574489
1.4875,1.0418926412962008,-5.76032512,13.29,-6.7677761200000015,17.35,3368.0,1689.1175,1007.53,26.0,3.9,,44.0,1.52,100.125,70.5,76.0,23.1,,3560.0,6.461385422499999,,,,,1.4434999999999998,,933.47,,,,,,10.71,,,,,,110.0,,,,,,,,14.500000000000002,,110.0,,,,,,,115.2175358
1.4,18.3614815118892,-3.89900858,15.663333333333336,-3.826223993333333,17.933333333333334,2753.333333333333,1206.44,453.99,20.0,4.433333333333334,,48.0,1.47,105.0,67.0,42.0,16.5,,3200.0,6.267726488666668,,,,,1.382,,903.78,,,,,,13.6,,,,,,140.0,,,,,,,,5.5,,124.0,,,,,,,92.15223632
1.77,2.95227525425058,-8.7475990075,44.88700000000001,-8.5627531485,9.87,3483.8,2414.600000000001,2012.0,82.0,5.323,,82.0,1.77,149.79999999999995,7.0,33.0,11.8,,4300.0,5.3084916319,,,,,1.1417000000000002,,1811.0,,,,,,13.81,,,,,,170.0,,,,,,,,10.8,,211.0,,,,,,,242.4065117
1.3366666666666664,8.523906827063,-3.3400234400000004,11.233333333333333,-2.7407730633333336,20.5,1987.333333333333,1224.6833333333334,905.05,17.0,4.116666666666667,,44.0,1.67,71.93333333333334,44.4,45.0,24.8,,3236.0,6.815871834999999,,,,,1.525,,923.0,,,,,,8.48,,,,,,180.0,,,,,,,,13.0,,127.0,,,,,,,69.25991167
1.7475,5.867827248000102,-7.1367147275,43.3925,-7.99261308875,15.35,4319.0,2476.0,1052.0,210.0,5.3375,,210.0,1.83,440.25,162.0,100.0,6.4,,4701.0,6.16223990725,,,,,1.34775,,1687.0,,,,,,41.12,,,,,,320.0,,,,,,,,3.8,,533.0,,,,,,,299.0018244
1.5566666666666666,1.4077084628069017,-6.919372325,23.57,-7.977355393333332,17.6,4275.333333333333,2144.49,1816.53,26.0,4.1,,38.0,1.64,92.83333333333331,70.5,76.0,23.1,,5017.0,6.573544293333333,,,,,1.4293333333333331,,933.47,,,,,,10.71,,,,,,170.0,,,,,,,,15.8,,104.0,,,,,,,160.5253716
1.5266666666666666,12.2683989935009,-4.54941083,13.543333333333331,-4.745532076666667,18.8,3115.666666666667,1387.06,1322.97,18.0,5.016666666666667,,44.0,1.67,101.33333333333334,50.0,58.0,22.0,,3236.0,6.557125181333332,,,,,1.4566666666666666,,505.08,,,,,,7.15,,,,,,180.0,,,,,,,,10.2,,127.0,,,,,,,133.393521
1.76875,0.7815042864290991,-7.6829367525,13.959375,-8.2101659090625,11.6625,3138.125,1808.3125,43.0,75.0,4.940624999999999,,82.0,1.77,210.8125,208.0,170.0,13.0,,3200.0,5.5546887166875,,,,,1.24175,,1768.0,,,,,,13.81,,,,,,180.0,,,,,,,,1.1999999999999993,,211.0,,,,,,,184.1510591
